pfaf_id,onedayFlood_Area_km,onedayperc_Area,fivedayFlood_Area_km,fivedayperc_Area
244700,5.0625,0.8276719464167088,70.3125,11.495443700232066
244730,6.46875,0.0729918453256867,23.625,0.2665789133633776
244750,50.765625,0.1865277405982635,205.734375,0.7559282118982257
244760,10.546875,0.2298359843720367,61.453125,1.3391776689410673
244770,105.1875,1.3273381155527395,380.8125,4.805389862188261
244780,1.265625,0.0201246312216069,13.359375,0.2124266628947401
244790,53.71875,0.3881539597348453,190.265625,1.3747966165477636
244801,35.71875,0.8502853754171976,75.796875,1.8043457375979115
244803,0.421875,0.0446074327034966,12.375,1.3084846926359015
244805,2.8125,0.0403154196195316,6.46875,0.0927254651249228
244900,179.4375,2.8871603206263448,476.15625,7.661383107868967
245000,18.703125,0.5649478547098706,61.453125,1.8562572369038604
251010,2.53125,1.1303443523866064,6.609375,2.951454697898361
251021,1.125,0.0311278211769742,7.3125,0.2023308376503326
251022,23.203125,0.1307840820906569,474.890625,2.6767142134554454
251030,13.640625,0.4194216060210279,57.234375,1.759841171655241
251040,20.8125,0.1208076750185176,413.578125,2.4006444069558133
251050,63.703125,0.8212611398872521,395.015625,5.092544242700423
251060,91.546875,0.822208557750433,449.15625,4.03400020499982
251071,65.53125,2.129765625535104,254.953125,8.285976564581853
251072,22.359375,0.5543968034716426,197.859375,4.905888694871704
251073,38.25,1.5569884479871492,152.71875,6.216505347478103
251074,8.859375,0.2333245102307735,34.875,0.9184837863052672
251075,1587.796875,2.2659811907504928,7269.1875,10.374023533103752
251076,6.609375,0.1298930876105775,219.9375,4.322399766445603
251077,6.1875,1.724142035302051,33.328125,9.286855962876956
251078,3.9375,0.1094660798901361,142.3125,3.9564168874577783
251079,516.9375,3.1233388104694133,1250.4375,7.555149266238853
251080,26.015625,0.3958477896161855,80.578125,1.2260582889193206
251091,551.109375,8.422040257179775,1091.8125,16.68505245132528
251092,53.578125,1.2965776885961482,84.375,2.041854627710469
251093,2.8125,0.1829867318024352,12.515625,0.8142909565208366
251094,1.96875,0.1082174111466669,1.96875,0.1082174111466669
251096,0.703125,0.0190981352511125,1.125,0.03055701640178
251097,7.03125,0.1278130008921009,17.578125,0.3195325022302522
251098,0.421875,0.0282195907916794,8.4375,0.5643918158335884
251099,6.328125,0.0312251610229415,1259.15625,6.213113151098186
252103,5.0625,0.0310943147539687,495.28125,3.0420604600966064
252105,48.234375,0.2730496120350283,446.90625,2.5298882421204665
252106,0.140625,0.0008377070593008,0.140625,0.0008377070593008
252107,0.984375,0.0141663432311528,11.25,0.1619010654988895
252200,12.515625,0.0700309218094659,115.03125,0.6436549892150915
