,pfaf_id,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area
8901,453693,14.0,0.494,13.438,0.474,0.188,0.007,0.5,0.018
8902,453694,15.5,0.224,15.438,0.223,1.75,0.025,1.75,0.025
8903,453695,29.75,0.729,27.562,0.676,1.688,0.041,1.062,0.026
8904,453696,10.562,0.229,10.562,0.229,0.438,0.009,0.812,0.018
8905,453697,0.312,0.049,0.312,0.049,0.0,0.0,0.0,0.0
8906,453698,20.312,0.687,20.312,0.687,1.938,0.066,1.562,0.053
8907,453699,14.812,0.468,14.812,0.468,0.812,0.026,0.5,0.016
8908,453710,0.875,0.015,0.25,0.004,0.0,0.0,0.0,0.0
8909,453720,17.562,0.199,10.688,0.121,3.938,0.045,2.312,0.026
8910,453730,2.125,0.021,1.625,0.016,0.125,0.001,0.0,0.0
8911,453741,4.812,0.11,4.625,0.105,1.438,0.033,0.875,0.02
8912,453742,11.188,0.138,9.0,0.111,1.125,0.014,0.438,0.005
8913,453743,11.062,0.19,9.938,0.171,3.688,0.063,2.438,0.042
8914,453744,12.688,0.178,3.375,0.047,0.188,0.003,0.062,0.001
8915,453745,2.312,0.459,0.938,0.186,0.0,0.0,0.0,0.0
8916,453746,28.5,0.338,11.125,0.132,9.25,0.11,7.312,0.087
8917,453747,1.812,0.203,1.0,0.112,0.188,0.021,0.5,0.056
8918,453748,18.5,0.285,11.812,0.182,1.75,0.027,1.75,0.027
8919,453749,97.312,0.735,53.375,0.403,1.938,0.015,1.938,0.015
8920,453750,22.562,0.129,11.188,0.064,9.188,0.053,4.562,0.026
8921,453760,16.312,0.09,15.375,0.085,1.812,0.01,0.938,0.005
8922,453770,6.375,0.131,3.0,0.062,2.188,0.045,1.625,0.033
8923,453780,18.938,0.137,11.812,0.085,0.438,0.003,0.438,0.003
8924,453790,0.438,0.004,0.188,0.002,0.0,0.0,0.0,0.0
8925,453801,3.0,0.029,3.0,0.029,0.438,0.004,0.312,0.003
8926,453802,4.0,0.044,0.75,0.008,0.0,0.0,0.0,0.0
8927,453803,3.125,0.041,0.75,0.01,0.0,0.0,0.0,0.0
8928,453804,4.688,0.072,2.812,0.043,0.0,0.0,0.0,0.0
8929,453805,26.812,0.192,23.625,0.169,0.25,0.002,0.0,0.0
8930,453806,59.75,0.684,58.938,0.674,0.5,0.006,0.062,0.001
8931,453807,2.438,0.082,2.438,0.082,0.0,0.0,0.0,0.0
8932,453808,29.625,0.418,23.062,0.325,1.0,0.014,0.5,0.007
8933,453809,57.438,0.47,49.812,0.407,1.375,0.011,0.875,0.007
8934,453901,28.0,0.15,14.875,0.08,0.062,0.0,0.0,0.0
8935,453902,1.062,0.016,0.938,0.014,0.125,0.002,0.0,0.0
8936,453903,0.75,0.137,0.062,0.011,0.062,0.011,0.062,0.011
8937,453904,0.625,0.016,0.312,0.008,0.0,0.0,0.0,0.0
8938,453905,3.375,0.34,2.25,0.227,0.0,0.0,0.0,0.0
8939,453906,16.375,0.317,14.062,0.272,0.625,0.012,0.062,0.001
8940,453907,10.375,0.669,3.5,0.226,0.375,0.024,0.0,0.0
8941,453908,10.0,0.177,8.938,0.159,0.0,0.0,0.0,0.0
8942,453909,0.25,0.012,0.062,0.003,0.0,0.0,0.0,0.0
8943,454010,23.125,0.153,19.75,0.13,0.312,0.002,0.25,0.002
8944,454020,14.375,0.225,10.688,0.167,0.562,0.009,0.062,0.001
8945,454031,4.062,0.224,1.688,0.093,0.0,0.0,0.0,0.0
8946,454032,1.375,0.022,1.25,0.02,0.0,0.0,0.0,0.0
8947,454033,80.188,0.255,57.125,0.181,1.0,0.003,1.25,0.004
8948,454034,15.0,0.313,8.375,0.175,0.5,0.01,0.312,0.007
8949,454035,87.5,0.345,80.75,0.318,3.0,0.012,2.562,0.01
8950,454036,12.0,0.267,10.625,0.236,0.5,0.011,1.5,0.033
8951,454037,0.75,0.243,0.75,0.243,0.0,0.0,0.0,0.0
8952,454038,12.688,0.326,12.25,0.314,0.5,0.013,0.75,0.019
8953,454039,35.125,0.249,34.312,0.244,0.875,0.006,3.938,0.028
8954,454041,55.25,0.44,52.5,0.418,5.625,0.045,10.875,0.087
8955,454042,8.312,0.28,8.312,0.28,0.938,0.032,1.75,0.059
8956,454043,7.5,0.173,7.5,0.173,0.188,0.004,0.25,0.006
8957,454044,26.688,0.261,26.188,0.256,1.125,0.011,3.875,0.038
8958,454045,0.438,0.035,0.438,0.035,0.125,0.01,0.188,0.015
8959,454046,16.312,0.655,16.312,0.655,1.5,0.06,2.188,0.088
8960,454047,9.438,0.69,9.438,0.69,1.688,0.123,2.375,0.174
8961,454048,35.938,0.192,35.938,0.192,1.938,0.01,0.688,0.004
8962,454049,15.312,0.144,15.312,0.144,0.25,0.002,0.062,0.001
8963,454050,23.188,0.927,22.688,0.907,0.688,0.027,2.125,0.085
8964,454061,187.25,0.553,180.5,0.534,30.875,0.091,45.0,0.133
8965,454062,68.0,1.312,66.125,1.276,23.938,0.462,19.5,0.376
8966,454063,64.062,0.528,56.375,0.465,11.5,0.095,8.188,0.068
8967,454064,16.125,0.246,15.5,0.236,1.75,0.027,0.562,0.009
8968,454065,24.938,0.161,21.25,0.137,1.75,0.011,0.812,0.005
8969,454066,21.75,0.47,11.438,0.247,3.688,0.08,1.125,0.024
8970,454067,30.875,0.333,18.562,0.2,1.75,0.019,0.188,0.002
8971,454068,11.688,0.277,6.562,0.155,2.562,0.061,1.75,0.041
8972,454069,26.812,0.546,6.562,0.134,1.438,0.029,0.75,0.015
8973,454070,29.438,0.483,24.312,0.399,4.562,0.075,6.875,0.113
8974,454081,12.125,0.3,12.125,0.3,0.062,0.002,1.25,0.031
8975,454082,13.438,0.491,13.062,0.477,1.312,0.048,2.625,0.096
8976,454083,19.312,0.782,19.125,0.774,0.562,0.023,3.312,0.134
8977,454084,8.062,0.141,8.062,0.141,0.0,0.0,0.812,0.014
8978,454085,11.875,0.367,11.75,0.363,0.375,0.012,2.438,0.075
8979,454086,10.75,0.125,10.438,0.121,0.188,0.002,1.312,0.015
8980,454087,1.312,0.122,1.312,0.122,0.0,0.0,0.0,0.0
8981,454088,4.438,0.297,2.938,0.197,0.062,0.004,0.125,0.008
8982,454089,12.812,0.269,12.5,0.262,0.25,0.005,2.188,0.046
8983,454090,0.062,0.22,0.062,0.22,0.0,0.0,0.0,0.0
8984,455100,8.812,0.465,8.812,0.465,1.125,0.059,1.5,0.079
8985,455200,73.5,0.245,72.0,0.24,32.062,0.107,43.562,0.145
8986,455300,86.312,0.366,81.625,0.346,29.688,0.126,29.688,0.126
8987,455400,6.5,0.062,6.5,0.062,3.625,0.035,4.188,0.04
8988,455500,14.438,0.098,14.062,0.095,15.625,0.106,18.5,0.125
8989,455600,41.5,0.141,35.625,0.121,18.812,0.064,24.562,0.084
8990,455700,6.188,0.054,4.688,0.041,4.938,0.043,5.75,0.05
8991,455801,29.562,0.084,9.875,0.028,1.375,0.004,2.812,0.008
8992,455802,2.0,0.181,2.0,0.181,0.0,0.0,1.0,0.091
8993,455803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8994,455804,2.125,0.027,0.938,0.012,0.0,0.0,0.0,0.0
8995,455805,18.062,0.335,0.375,0.007,0.0,0.0,0.0,0.0
8996,455806,15.75,0.24,1.625,0.025,0.0,0.0,0.0,0.0
8997,455807,1.062,0.027,0.375,0.01,0.0,0.0,0.0,0.0
8998,455808,8.438,0.214,4.125,0.105,0.0,0.0,0.188,0.005
8999,455809,2.25,0.054,2.25,0.054,0.0,0.0,0.125,0.003
9000,455810,4.125,0.06,4.125,0.06,2.875,0.041,1.938,0.028
9001,455820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9002,455821,319.375,1.591,289.938,1.445,286.062,1.425,304.562,1.518
9003,455822,21.25,0.429,14.625,0.295,20.0,0.404,16.875,0.341
9004,455823,417.125,1.547,386.625,1.434,372.75,1.383,379.688,1.408
9005,455824,5.25,0.064,3.625,0.044,0.188,0.002,0.438,0.005
9006,455825,1.812,0.011,1.062,0.007,0.062,0.0,0.0,0.0
9007,455826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9008,455827,21.938,0.273,18.062,0.225,7.312,0.091,12.0,0.149
9009,455828,35.25,0.643,28.0,0.511,13.625,0.249,24.875,0.454
9010,455829,17.375,0.155,17.375,0.155,0.75,0.007,4.125,0.037
9011,455830,0.938,0.006,0.938,0.006,0.438,0.003,0.812,0.006
9012,455840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9013,455851,0.375,0.002,0.312,0.002,1.062,0.006,0.812,0.005
9014,455852,1.25,0.013,0.0,0.0,0.0,0.0,0.0,0.0
9015,455853,1.188,0.008,1.188,0.008,4.562,0.03,5.625,0.037
9016,455854,0.0,0.0,0.0,0.0,0.125,0.002,0.25,0.004
9017,455855,11.812,0.16,4.062,0.055,0.188,0.003,0.312,0.004
9018,455856,37.625,0.568,12.625,0.191,1.188,0.018,0.375,0.006
9019,455857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9020,455858,25.5,0.337,11.125,0.147,0.562,0.007,0.0,0.0
9021,455859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9022,455860,2.688,0.012,1.688,0.008,0.188,0.001,1.125,0.005
9023,455870,20.25,0.109,18.062,0.097,4.188,0.023,7.438,0.04
9024,455881,0.438,0.075,0.438,0.075,0.0,0.0,0.188,0.032
9025,455882,0.812,0.014,0.0,0.0,0.0,0.0,0.0,0.0
9026,455883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9027,455884,3.312,0.067,0.375,0.008,0.0,0.0,0.0,0.0
9028,455885,0.062,0.002,0.062,0.002,0.0,0.0,0.0,0.0
9029,455886,0.25,0.004,0.25,0.004,0.0,0.0,0.0,0.0
9030,455887,1.312,0.027,1.312,0.027,0.125,0.003,0.188,0.004
9031,455888,1.188,0.028,1.188,0.028,0.0,0.0,0.0,0.0
9032,455889,1.0,0.019,1.0,0.019,0.0,0.0,0.0,0.0
9033,455890,1.062,0.005,1.062,0.005,0.188,0.001,0.062,0.0
9034,455900,5.812,0.099,5.5,0.094,3.125,0.053,3.0,0.051
9035,456100,0.062,0.0,0.062,0.0,7.75,0.045,6.25,0.036
9036,456201,0.312,0.008,0.312,0.008,0.062,0.002,0.062,0.002
9037,456202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9038,456203,0.0,0.0,0.0,0.0,0.812,0.01,0.188,0.002
9039,456204,6.0,0.021,1.75,0.006,31.25,0.108,31.125,0.107
9040,456205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9041,456206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9042,456207,0.0,0.0,0.0,0.0,0.125,0.001,0.0,0.0
9043,456208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9044,456209,1.188,0.007,0.0,0.0,0.0,0.0,0.0,0.0
9045,456301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9046,456302,0.0,0.0,0.0,0.0,0.312,0.009,0.062,0.002
9047,456303,0.0,0.0,0.0,0.0,0.5,0.012,0.438,0.011
9048,456304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9049,456305,0.062,0.005,0.062,0.005,0.062,0.005,0.625,0.05
9050,456306,0.125,0.005,0.125,0.005,0.0,0.0,0.0,0.0
9051,456307,2.75,0.086,2.75,0.086,1.125,0.035,2.875,0.09
9052,456308,1.062,0.007,0.188,0.001,0.0,0.0,0.0,0.0
9053,456309,0.938,0.111,0.938,0.111,0.25,0.03,0.312,0.037
9054,456400,2.75,0.118,2.438,0.104,0.438,0.019,0.438,0.019
9055,456410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9056,456420,0.438,0.173,0.312,0.124,0.0,0.0,0.0,0.0
9057,456421,0.25,0.003,0.25,0.003,0.0,0.0,0.0,0.0
9058,456422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9059,456423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9060,456424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9061,456425,0.125,0.025,0.125,0.025,0.0,0.0,0.0,0.0
9062,456426,22.812,0.059,22.312,0.058,7.188,0.019,9.312,0.024
9063,456427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9064,456428,64.75,0.13,50.562,0.101,11.5,0.023,17.75,0.036
9065,456429,10.938,0.024,10.438,0.023,1.688,0.004,2.812,0.006
9066,456430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9067,456440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9068,456450,5.75,0.021,5.688,0.021,0.5,0.002,2.688,0.01
9069,456460,7.688,0.045,7.688,0.045,0.75,0.004,1.188,0.007
9070,456470,21.562,0.084,21.5,0.084,2.75,0.011,3.875,0.015
9071,456480,1.188,0.012,1.188,0.012,0.0,0.0,0.0,0.0
9072,456491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9073,456492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9074,456493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9075,456494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9076,456495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9077,456496,1.562,0.06,1.562,0.06,0.0,0.0,0.0,0.0
9078,456497,2.938,0.049,2.875,0.048,0.375,0.006,0.125,0.002
9079,456498,2.562,0.146,2.562,0.146,0.375,0.021,0.25,0.014
9080,456499,0.875,0.043,0.875,0.043,0.75,0.037,0.125,0.006
9081,456510,0.062,0.001,0.0,0.0,0.0,0.0,0.312,0.004
9082,456520,26.75,0.546,5.438,0.111,0.0,0.0,0.0,0.0
9083,456530,0.125,0.001,0.125,0.001,0.0,0.0,0.188,0.002
9084,456541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9085,456542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9086,456543,0.375,0.014,0.312,0.012,0.062,0.002,0.0,0.0
9087,456544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9088,456545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9089,456546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9090,456547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9091,456548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9092,456549,2.25,0.034,0.312,0.005,0.0,0.0,0.0,0.0
9093,456550,1.188,0.009,1.062,0.008,0.062,0.0,0.0,0.0
9094,456560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9095,456570,0.062,0.003,0.0,0.0,0.0,0.0,0.0,0.0
9096,456580,0.562,0.005,0.562,0.005,0.0,0.0,0.062,0.001
9097,456590,26.188,0.217,5.75,0.048,0.188,0.002,0.125,0.001
9098,456601,11.062,0.128,0.0,0.0,0.0,0.0,0.0,0.0
9099,456602,0.688,0.005,0.375,0.003,0.125,0.001,0.062,0.0
9100,456603,1.875,0.034,1.875,0.034,0.375,0.007,0.0,0.0
9101,456604,0.688,0.002,0.312,0.001,0.375,0.001,0.0,0.0
9102,456605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9103,456606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9104,456607,0.125,0.001,0.125,0.001,0.062,0.001,0.0,0.0
9105,456608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9106,456609,8.875,0.192,7.25,0.157,0.625,0.014,0.375,0.008
9107,456701,2.312,0.118,0.938,0.048,0.438,0.022,0.5,0.026
9108,456702,4.812,0.168,4.625,0.161,1.312,0.046,1.25,0.044
9109,456703,12.25,0.062,9.375,0.047,3.75,0.019,2.625,0.013
9110,456704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9111,456705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9112,456706,16.25,0.059,16.25,0.059,2.875,0.01,2.312,0.008
9113,456707,3.375,0.076,3.375,0.076,0.375,0.008,0.625,0.014
9114,456708,11.875,0.168,10.75,0.152,0.0,0.0,0.188,0.003
9115,456709,1.375,0.264,1.375,0.264,0.0,0.0,0.0,0.0
9116,456800,3.75,0.11,3.75,0.11,0.688,0.02,0.75,0.022
9117,456801,4.75,0.347,4.75,0.347,0.0,0.0,0.625,0.046
9118,456802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9119,456803,1.438,0.027,1.438,0.027,0.188,0.004,0.312,0.006
9120,456804,4.188,0.094,4.188,0.094,0.312,0.007,0.0,0.0
9121,456805,1.125,0.049,1.125,0.049,0.188,0.008,0.25,0.011
9122,456806,20.625,0.144,19.25,0.135,2.625,0.018,0.188,0.001
9123,456807,29.875,0.254,29.562,0.252,11.688,0.099,9.312,0.079
9124,456808,23.0,0.22,22.5,0.215,7.938,0.076,5.688,0.054
9125,456809,32.75,0.338,31.312,0.323,10.562,0.109,5.25,0.054
9126,456900,2.312,0.232,1.938,0.195,0.0,0.0,0.0,0.0
9127,456901,0.125,0.006,0.125,0.006,0.0,0.0,0.0,0.0
9128,456902,0.188,0.002,0.188,0.002,0.0,0.0,0.0,0.0
9129,456903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9130,456904,0.438,0.003,0.438,0.003,0.0,0.0,0.0,0.0
9131,456905,1.75,0.013,1.375,0.01,0.062,0.0,0.0,0.0
9132,456906,1.062,0.017,0.875,0.014,0.188,0.003,0.062,0.001
9133,456907,5.625,0.086,5.0,0.076,2.188,0.033,1.375,0.021
9134,456908,0.938,0.027,0.875,0.025,0.0,0.0,0.0,0.0
9135,456909,9.312,0.106,7.938,0.09,2.625,0.03,1.188,0.013
9136,457001,0.5,0.016,0.5,0.016,0.562,0.018,0.375,0.012
9137,457002,0.062,0.004,0.062,0.004,0.438,0.026,0.375,0.022
9138,457003,0.438,0.08,0.438,0.08,0.0,0.0,0.0,0.0
9139,457004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9140,457005,0.125,0.013,0.125,0.013,0.25,0.027,0.062,0.007
9141,457006,0.438,0.004,0.438,0.004,0.812,0.008,0.562,0.006
9142,457007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9143,457008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9144,457009,2.5,0.198,2.188,0.174,1.75,0.139,0.812,0.064
9145,458001,101.375,0.154,72.438,0.11,7.875,0.012,4.125,0.006
9146,458002,18.375,1.321,12.188,0.876,0.812,0.058,0.5,0.036
9147,461011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9148,461012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9149,461013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9150,461014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9151,461015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9152,461016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9153,461017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9154,461018,7.5,0.161,5.062,0.109,0.0,0.0,0.0,0.0
9155,461019,5.75,0.278,0.0,0.0,0.0,0.0,0.0,0.0
9156,461020,46.0,0.207,1.875,0.008,0.0,0.0,0.0,0.0
9157,461030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9158,461040,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0
9159,461050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9160,461060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9161,461070,5.562,0.042,3.875,0.029,108.5,0.812,113.688,0.851
9162,461080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9163,461101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9164,461102,30.312,0.08,22.938,0.061,3.562,0.009,1.875,0.005
9165,461104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9166,461200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9167,461201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9168,461202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9169,461203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9170,461204,0.125,0.001,0.0,0.0,0.0,0.0,0.0,0.0
9171,461205,0.062,0.001,0.062,0.001,0.0,0.0,0.0,0.0
9172,461206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9173,461207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9174,461208,0.938,0.049,0.938,0.049,0.0,0.0,0.0,0.0
9175,461209,16.625,0.223,16.625,0.223,0.0,0.0,0.0,0.0
9176,461300,5.562,0.113,4.812,0.097,0.0,0.0,0.0,0.0
9177,461301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9178,461302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9179,461303,34.125,0.216,28.938,0.183,9.062,0.057,9.0,0.057
9180,461304,0.0,0.0,0.0,0.0,0.25,0.004,0.0,0.0
9181,461305,0.75,0.018,0.75,0.018,0.5,0.012,0.0,0.0
9182,461306,1.125,0.035,1.125,0.035,1.062,0.033,0.625,0.019
9183,461307,9.125,0.358,0.188,0.007,1.562,0.061,0.0,0.0
9184,461308,463.0,2.41,129.188,0.672,2.062,0.011,0.438,0.002
9185,461309,2.5,0.337,1.938,0.261,1.125,0.152,0.0,0.0
9186,461401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9187,461402,0.25,0.001,0.0,0.0,0.938,0.004,0.875,0.004
9188,461403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9189,461404,12.812,0.229,12.812,0.229,0.5,0.009,0.062,0.001
9190,461405,1.938,0.084,1.938,0.084,0.0,0.0,0.0,0.0
9191,461406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9192,461407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9193,461408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9194,461409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9195,461500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9196,461600,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.022
9197,461601,3.5,0.743,0.0,0.0,0.312,0.066,0.0,0.0
9198,461602,172.312,3.739,67.25,1.459,2.938,0.064,1.312,0.028
9199,461603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9200,461604,0.938,0.003,0.188,0.001,3.562,0.011,5.0,0.015
9201,461605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9202,461606,21.438,0.284,6.125,0.081,0.062,0.001,0.25,0.003
9203,461607,8.25,0.086,5.062,0.053,0.188,0.002,2.375,0.025
9204,461608,0.25,0.008,0.25,0.008,0.25,0.008,0.438,0.014
9205,461609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9206,461710,53.5,5.917,16.375,1.811,2.188,0.242,0.062,0.007
9207,461720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9208,461721,126.125,1.987,57.438,0.905,0.562,0.009,3.875,0.061
9209,461722,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.005
9210,461723,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.156
9211,461724,1.938,0.012,0.0,0.0,0.062,0.0,0.0,0.0
9212,461725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9213,461726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9214,461727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9215,461728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9216,461729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9217,461730,118.875,0.629,44.375,0.235,2.625,0.014,3.188,0.017
9218,461740,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.001
9219,461750,0.0,0.0,0.0,0.0,0.625,0.007,3.688,0.041
9220,461760,0.0,0.0,0.0,0.0,0.0,0.0,0.688,0.005
9221,461771,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.054
9222,461772,0.0,0.0,0.0,0.0,0.062,0.002,0.0,0.0
9223,461773,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.019
9224,461774,0.812,0.006,0.625,0.005,1.125,0.008,3.062,0.023
9225,461775,0.0,0.0,0.0,0.0,0.0,0.0,0.438,0.014
9226,461776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9227,461777,0.0,0.0,0.0,0.0,0.0,0.0,0.375,1.543
9228,461778,0.0,0.0,0.0,0.0,0.062,0.001,0.25,0.002
9229,461779,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.026
9230,461781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9231,461782,3.812,0.031,3.812,0.031,0.0,0.0,0.0,0.0
9232,461783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9233,461784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9234,461785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9235,461786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9236,461787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,461788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9238,461789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9239,461790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9240,461801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9241,461802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9242,461803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9243,461804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9244,461805,8.188,0.264,8.188,0.264,4.562,0.147,7.5,0.242
9245,461806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9246,461807,21.688,0.303,21.688,0.303,7.812,0.109,4.438,0.062
9247,461808,4.688,0.068,2.062,0.03,0.625,0.009,0.062,0.001
9248,461809,1.062,0.013,1.062,0.013,0.0,0.0,0.0,0.0
9249,461900,22.938,0.513,12.0,0.268,0.438,0.01,0.312,0.007
9250,461910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9251,461920,9.438,0.045,5.438,0.026,0.938,0.004,0.75,0.004
9252,461930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9253,461940,0.125,0.001,0.125,0.001,0.0,0.0,0.0,0.0
9254,461950,11.75,0.051,11.75,0.051,4.062,0.018,4.0,0.017
9255,461961,5.938,0.563,5.938,0.563,2.812,0.267,2.625,0.249
9256,461962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9257,461963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9258,461964,8.812,0.064,7.5,0.055,0.688,0.005,0.0,0.0
9259,461965,17.188,0.253,11.0,0.162,2.0,0.029,1.312,0.019
9260,461966,20.938,0.459,17.562,0.385,2.5,0.055,0.062,0.001
9261,461967,4.812,0.275,4.812,0.275,5.375,0.307,0.625,0.036
9262,461968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9263,461969,5.375,0.217,3.75,0.151,0.438,0.018,0.0,0.0
9264,461970,7.625,0.213,7.625,0.213,3.688,0.103,3.625,0.101
9265,461980,3.25,0.073,2.188,0.049,0.312,0.007,0.0,0.0
